ENROLLMENT TERM,SUBJECT AREA,CATLG NBR,SECT NBR,GRD OFF,GRD COUNT,ENRL TOT,INSTR NAME,INSTR CD,LONG CRSE TITLE,ENROL TERM SEQ NBR,INTL CATL,INTL SECT,CREATION DATE,ROWNO
23W,PSYCH  ,256A    ,1     ,S  ,5,31,"ENDERS, CRAIG KYLE",01,Introduction to Multilevel Modeling,271,0256A   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,259     ,1     ,A+ ,2,13,"LU, HONGJING",01,Quantitative Methods in Cognitive Psychology  ,271,0259    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,259     ,1     ,A  ,6,13,"LU, HONGJING",01,Quantitative Methods in Cognitive Psychology  ,271,0259    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,259     ,1     ,A- ,3,13,"LU, HONGJING",01,Quantitative Methods in Cognitive Psychology  ,271,0259    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,259     ,1     ,B+ ,1,13,"LU, HONGJING",01,Quantitative Methods in Cognitive Psychology  ,271,0259    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,259     ,1     ,I  ,1,13,"LU, HONGJING",01,Quantitative Methods in Cognitive Psychology  ,271,0259    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,260B    ,1     ,S  ,10,10,"LU, HONGJING",01,Proseminar: Cognitive Psychology  ,271,0260B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,270B    ,1     ,A+ ,1,10,"BRADBURY, THOMAS",01,Foundations of Clinical Psychology,271,0270B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,270B    ,1     ,A  ,7,10,"BRADBURY, THOMAS",01,Foundations of Clinical Psychology,271,0270B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,270B    ,1     ,A- ,2,10,"BRADBURY, THOMAS",01,Foundations of Clinical Psychology,271,0270B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,273B    ,1     ,A+ ,2,11,"TUOHY, DANIELLE",01,Professional and Ethical Issues in Clinical Psychology,271,0273B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,273B    ,1     ,A  ,8,11,"TUOHY, DANIELLE",01,Professional and Ethical Issues in Clinical Psychology,271,0273B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,273B    ,1     ,A- ,1,11,"TUOHY, DANIELLE",01,Professional and Ethical Issues in Clinical Psychology,271,0273B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,277A    ,1     ,A  ,8,10,"CHUNG, ANNA SHAN-LAI",01,Advanced Clinical Assessment,271,0277A   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,277A    ,1     ,A- ,2,10,"CHUNG, ANNA SHAN-LAI",01,Advanced Clinical Assessment,271,0277A   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,289B    ,1     ,IP ,10,10,"SAYEGH, PHILIP",01,Current Issues in Clinical Psychology,271,0289B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,375     ,3     ,S  ,10,10,"ANKOWSKI, AMBER NICOLE",01,Teaching Apprentice Practicum,271,0375    , 003  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,375     ,9     ,S  ,13,13,"FIRSTENBERG, IRIS",01,Teaching Apprentice Practicum,271,0375    , 009  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,401     ,1     ,A+ ,1,42,"LEE, STEVE SUNG-YUL",03,Fieldwork in Clinical Psychology,271,0401    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,401     ,1     ,A  ,40,42,"LEE, STEVE SUNG-YUL",03,Fieldwork in Clinical Psychology,271,0401    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,401     ,1     ,A- ,1,42,"LEE, STEVE SUNG-YUL",03,Fieldwork in Clinical Psychology,271,0401    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,451     ,1     ,S  ,11,11,"LEE, STEVE SUNG-YUL",03,Internship in Clinical Psychology,271,0451    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,495A    ,1     ,S  ,15,15,"PAQUETTE-SMITH, MELISSA",01,Teaching Assistant Training Seminar: Presentation of Psychological Materials I,271,0495A   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCH  ,495B    ,1     ,S  ,10,10,"PAQUETTE-SMITH, MELISSA",03,Teaching Assistant Training Seminar: Presentation of Psychological Materials II,271,0495B   , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCTRY,19      ,1     ,P  ,19,19,"TAYLOR, DAVID",01,Fiat Lux Freshman Seminars,271,0019    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCTRY,176     ,1     ,A+ ,2,17,"LEE, SUNG-JAE",01,Brain and Behavioral Health: Adulthood and Aging,271,0176    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCTRY,176     ,1     ,A  ,14,17,"LEE, SUNG-JAE",01,Brain and Behavioral Health: Adulthood and Aging,271,0176    , 001  ,Aug 16 2023 12:50PM,1
23W,PSYCTRY,176     ,1     ,B+ ,1,17,"LEE, SUNG-JAE",01,Brain and Behavioral Health: Adulthood and Aging,271,0176    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,10      ,1     ,A+ ,139,197,"RITTERBUSCH, AMY ELIZABETH",01,Social Problems and Social Change,271,0010    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,10      ,1     ,A  ,52,197,"RITTERBUSCH, AMY ELIZABETH",01,Social Problems and Social Change,271,0010    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,10      ,1     ,B  ,3,197,"RITTERBUSCH, AMY ELIZABETH",01,Social Problems and Social Change,271,0010    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,10      ,1     ,I  ,3,197,"RITTERBUSCH, AMY ELIZABETH",01,Social Problems and Social Change,271,0010    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,19      ,1     ,P  ,19,19,"LOYA, JOSE CARLOS",01,Fiat Lux Freshman Seminars,271,0019    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,A+ ,13,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,A  ,82,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,A- ,24,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,B+ ,15,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,B  ,19,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,B- ,9,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,C+ ,1,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,C  ,1,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,C- ,2,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,F  ,1,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,30      ,1     ,I  ,2,169,"CHRISTENSEN, DARIN EUGENE",01,"Comparative Analysis of Wealth, Policy, and Power",271,0030    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,112     ,1     ,A+ ,22,61,"HERRERA, VERONICA",01,Social Movements,271,0112    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,112     ,1     ,A  ,26,61,"HERRERA, VERONICA",01,Social Movements,271,0112    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,112     ,1     ,A- ,7,61,"HERRERA, VERONICA",01,Social Movements,271,0112    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,112     ,1     ,B+ ,1,61,"HERRERA, VERONICA",01,Social Movements,271,0112    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,112     ,1     ,B  ,1,61,"HERRERA, VERONICA",01,Social Movements,271,0112    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,112     ,1     ,D+ ,1,61,"HERRERA, VERONICA",01,Social Movements,271,0112    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,112     ,1     ,F  ,2,61,"HERRERA, VERONICA",01,Social Movements,271,0112    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,112     ,1     ,I  ,1,61,"HERRERA, VERONICA",01,Social Movements,271,0112    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,A+ ,6,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,A  ,248,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,A- ,16,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,B+ ,6,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,B  ,6,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,B- ,1,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,C+ ,1,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,C  ,2,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,D  ,1,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,114     ,1     ,I  ,3,290,"LEAP, JORJA JEAN MANOS",01,"People, Organizations, and Systems",271,0114    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,A+ ,29,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,A  ,33,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,A- ,13,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,B+ ,8,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,B  ,12,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,B- ,6,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,C+ ,4,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,C  ,3,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,C- ,4,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,D+ ,1,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,D  ,3,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,D- ,1,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,I  ,1,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,115     ,1     ,DR ,2,120,"SHERRER, THOMAS A",01,Using Quantitative Methods to Understand Social Problems and their Potential Solutions,271,0115    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,116     ,1     ,A+ ,45,59,"HILL, JASMINE DIANA",01,Using Qualitative Methods to Understand Social Problems and Their Potential Solutions,271,0116    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,116     ,1     ,A  ,4,59,"HILL, JASMINE DIANA",01,Using Qualitative Methods to Understand Social Problems and Their Potential Solutions,271,0116    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,116     ,1     ,A- ,4,59,"HILL, JASMINE DIANA",01,Using Qualitative Methods to Understand Social Problems and Their Potential Solutions,271,0116    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,116     ,1     ,B+ ,1,59,"HILL, JASMINE DIANA",01,Using Qualitative Methods to Understand Social Problems and Their Potential Solutions,271,0116    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,116     ,1     ,B- ,3,59,"HILL, JASMINE DIANA",01,Using Qualitative Methods to Understand Social Problems and Their Potential Solutions,271,0116    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,116     ,1     ,C+ ,1,59,"HILL, JASMINE DIANA",01,Using Qualitative Methods to Understand Social Problems and Their Potential Solutions,271,0116    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,116     ,1     ,C  ,1,59,"HILL, JASMINE DIANA",01,Using Qualitative Methods to Understand Social Problems and Their Potential Solutions,271,0116    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M131    ,1     ,A+ ,6,18,"TORRES-GIL, FERNANDO M",01,Diversity in Aging: Roles of Gender and Ethnicity,271,0131  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M131    ,1     ,A  ,7,18,"TORRES-GIL, FERNANDO M",01,Diversity in Aging: Roles of Gender and Ethnicity,271,0131  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M131    ,1     ,A- ,4,18,"TORRES-GIL, FERNANDO M",01,Diversity in Aging: Roles of Gender and Ethnicity,271,0131  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M131    ,1     ,B+ ,1,18,"TORRES-GIL, FERNANDO M",01,Diversity in Aging: Roles of Gender and Ethnicity,271,0131  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,135     ,1     ,A+ ,8,23,"KAPLAN, MARK S",01,Firearm Violence Prevention Policy,271,0135    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,135     ,1     ,A  ,9,23,"KAPLAN, MARK S",01,Firearm Violence Prevention Policy,271,0135    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,135     ,1     ,A- ,4,23,"KAPLAN, MARK S",01,Firearm Violence Prevention Policy,271,0135    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,135     ,1     ,B+ ,1,23,"KAPLAN, MARK S",01,Firearm Violence Prevention Policy,271,0135    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,135     ,1     ,D  ,1,23,"KAPLAN, MARK S",01,Firearm Violence Prevention Policy,271,0135    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M160    ,1     ,A+ ,19,38,"TURNER, VICTORIA KELLY",01,Urban Sustainability,271,0160  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M160    ,1     ,A  ,16,38,"TURNER, VICTORIA KELLY",01,Urban Sustainability,271,0160  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M160    ,1     ,B+ ,1,38,"TURNER, VICTORIA KELLY",01,Urban Sustainability,271,0160  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M160    ,1     ,B  ,2,38,"TURNER, VICTORIA KELLY",01,Urban Sustainability,271,0160  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M161    ,1     ,A  ,36,39,"KOSLOV, ELIZABETH C",01,Environmental Justice through Multiple Lenses,271,0161  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,M161    ,1     ,A- ,3,39,"KOSLOV, ELIZABETH C",01,Environmental Justice through Multiple Lenses,271,0161  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,180     ,1     ,A+ ,49,80,"ZIPPERSTEIN, STEVEN E",01,"Lawyers, Law, and Public Affairs",271,0180    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,180     ,1     ,A  ,25,80,"ZIPPERSTEIN, STEVEN E",01,"Lawyers, Law, and Public Affairs",271,0180    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,180     ,1     ,A- ,2,80,"ZIPPERSTEIN, STEVEN E",01,"Lawyers, Law, and Public Affairs",271,0180    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,180     ,1     ,B+ ,2,80,"ZIPPERSTEIN, STEVEN E",01,"Lawyers, Law, and Public Affairs",271,0180    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,180     ,1     ,B  ,1,80,"ZIPPERSTEIN, STEVEN E",01,"Lawyers, Law, and Public Affairs",271,0180    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,180     ,1     ,C+ ,1,80,"ZIPPERSTEIN, STEVEN E",01,"Lawyers, Law, and Public Affairs",271,0180    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,187BX   ,1     ,A+ ,68,116,"CRANE, REBECCA ELISABETH",01,Experiential Learning Capstone,271,0187BX  , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,187BX   ,1     ,A  ,33,116,"CRANE, REBECCA ELISABETH",01,Experiential Learning Capstone,271,0187BX  , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,187BX   ,1     ,A- ,4,116,"CRANE, REBECCA ELISABETH",01,Experiential Learning Capstone,271,0187BX  , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,187BX   ,1     ,B+ ,6,116,"CRANE, REBECCA ELISABETH",01,Experiential Learning Capstone,271,0187BX  , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,187BX   ,1     ,B  ,2,116,"CRANE, REBECCA ELISABETH",01,Experiential Learning Capstone,271,0187BX  , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,187BX   ,1     ,B- ,2,116,"CRANE, REBECCA ELISABETH",01,Experiential Learning Capstone,271,0187BX  , 001  ,Aug 16 2023 12:50PM,1
23W,PUB AFF,187BX   ,1     ,C  ,1,116,"CRANE, REBECCA ELISABETH",01,Experiential Learning Capstone,271,0187BX  , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,50A     ,1     ,A+ ,23,101,"KIM-FARLEY, ROBERT J",01,Introduction to Public Health I,271,0050A   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,50A     ,1     ,A  ,55,101,"KIM-FARLEY, ROBERT J",01,Introduction to Public Health I,271,0050A   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,50A     ,1     ,A- ,12,101,"KIM-FARLEY, ROBERT J",01,Introduction to Public Health I,271,0050A   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,50A     ,1     ,B+ ,7,101,"KIM-FARLEY, ROBERT J",01,Introduction to Public Health I,271,0050A   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,50A     ,1     ,B  ,2,101,"KIM-FARLEY, ROBERT J",01,Introduction to Public Health I,271,0050A   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,50A     ,1     ,B- ,2,101,"KIM-FARLEY, ROBERT J",01,Introduction to Public Health I,271,0050A   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,M106    ,1     ,A+ ,9,24,"HAYES-BAUTISTA, DAVID E",01,Health in Chicano/Latino Population,271,0106  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,M106    ,1     ,A  ,10,24,"HAYES-BAUTISTA, DAVID E",01,Health in Chicano/Latino Population,271,0106  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,M106    ,1     ,A- ,3,24,"HAYES-BAUTISTA, DAVID E",01,Health in Chicano/Latino Population,271,0106  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,M106    ,1     ,B+ ,1,24,"HAYES-BAUTISTA, DAVID E",01,Health in Chicano/Latino Population,271,0106  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,M106    ,1     ,F  ,1,24,"HAYES-BAUTISTA, DAVID E",01,Health in Chicano/Latino Population,271,0106  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,200B    ,1     ,A+ ,25,135,"ABOTSI-KOWU, CONSUELA M",01,Foundations in Public Health,271,0200B   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,200B    ,1     ,A  ,92,135,"ABOTSI-KOWU, CONSUELA M",01,Foundations in Public Health,271,0200B   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,200B    ,1     ,A- ,6,135,"ABOTSI-KOWU, CONSUELA M",01,Foundations in Public Health,271,0200B   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,200B    ,1     ,B+ ,3,135,"ABOTSI-KOWU, CONSUELA M",01,Foundations in Public Health,271,0200B   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,200B    ,1     ,B  ,5,135,"ABOTSI-KOWU, CONSUELA M",01,Foundations in Public Health,271,0200B   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,200B    ,1     ,B- ,3,135,"ABOTSI-KOWU, CONSUELA M",01,Foundations in Public Health,271,0200B   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,200B    ,1     ,C- ,1,135,"ABOTSI-KOWU, CONSUELA M",01,Foundations in Public Health,271,0200B   , 001  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,C201    ,80    ,A+ ,4,18,"SHAFIR, SHIRA CHANI",01,Fundamentals of Public Health,271,0201  C , 080  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,C201    ,80    ,A  ,9,18,"SHAFIR, SHIRA CHANI",01,Fundamentals of Public Health,271,0201  C , 080  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,C201    ,80    ,A- ,4,18,"SHAFIR, SHIRA CHANI",01,Fundamentals of Public Health,271,0201  C , 080  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,C201    ,80    ,B+ ,1,18,"SHAFIR, SHIRA CHANI",01,Fundamentals of Public Health,271,0201  C , 080  ,Aug 16 2023 12:50PM,1
23W,PUB HLT,495     ,1     ,S  ,16,16,"MCJUNKIN, KYLE STEWART",03,Preparation for Teaching Public Health,271,0495    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,204     ,1     ,A+ ,13,64,"WEISBURST, EMILY KAREN",01,Principles of Microeconomic Theory II,271,0204    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,204     ,1     ,A  ,21,64,"WEISBURST, EMILY KAREN",01,Principles of Microeconomic Theory II,271,0204    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,204     ,1     ,A- ,15,64,"WEISBURST, EMILY KAREN",01,Principles of Microeconomic Theory II,271,0204    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,204     ,1     ,B+ ,9,64,"WEISBURST, EMILY KAREN",01,Principles of Microeconomic Theory II,271,0204    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,204     ,1     ,B  ,2,64,"WEISBURST, EMILY KAREN",01,Principles of Microeconomic Theory II,271,0204    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,204     ,1     ,B- ,2,64,"WEISBURST, EMILY KAREN",01,Principles of Microeconomic Theory II,271,0204    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,204     ,1     ,C+ ,2,64,"WEISBURST, EMILY KAREN",01,Principles of Microeconomic Theory II,271,0204    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,208     ,1     ,A+ ,33,65,"MYNHIER, LAURELYN GAYE",01,Statistical Methods of Policy Analysis II,271,0208    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,208     ,1     ,A  ,18,65,"MYNHIER, LAURELYN GAYE",01,Statistical Methods of Policy Analysis II,271,0208    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,208     ,1     ,A- ,7,65,"MYNHIER, LAURELYN GAYE",01,Statistical Methods of Policy Analysis II,271,0208    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,208     ,1     ,B+ ,5,65,"MYNHIER, LAURELYN GAYE",01,Statistical Methods of Policy Analysis II,271,0208    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,208     ,1     ,B  ,1,65,"MYNHIER, LAURELYN GAYE",01,Statistical Methods of Policy Analysis II,271,0208    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,208     ,1     ,B- ,1,65,"MYNHIER, LAURELYN GAYE",01,Statistical Methods of Policy Analysis II,271,0208    , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,M227    ,1     ,A  ,9,12,"FLEMING, MICHAEL FRANCIS",01,"Politics, Power, and Philanthropy",271,0227  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,M227    ,1     ,A- ,2,12,"FLEMING, MICHAEL FRANCIS",01,"Politics, Power, and Philanthropy",271,0227  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,M227    ,1     ,F  ,1,12,"FLEMING, MICHAEL FRANCIS",01,"Politics, Power, and Philanthropy",271,0227  M , 001  ,Aug 16 2023 12:50PM,1
23W,PUB PLC,291A    ,4     ,A+ ,12,38,"ZIPPERSTEIN, STEVEN E",01,Public Policy Variable Topics Seminar,271,0291A   , 004  ,Aug 16 2023 12:50PM,1
